game_pk,game_date,hitter_name
717264,2023-07-25,Julio Rodriguez
717264,2023-07-25,Cade Marlowe
717264,2023-07-25,Julio Rodriguez
717264,2023-07-25,Matt Wallner
717255,2023-07-26,Mitch Garver
717255,2023-07-26,Martin Maldonado
717255,2023-07-26,Kyle Tucker
717263,2023-07-26,Nico Hoerner
717263,2023-07-26,Dansby Swanson
717263,2023-07-26,Christopher Morel
717263,2023-07-26,Dansby Swanson
717262,2023-07-26,Christian Yelich
717262,2023-07-26,Will Benson
717258,2023-07-26,Gary Sanchez
717258,2023-07-26,Juan Soto
717258,2023-07-26,Manny Machado
717259,2023-07-25,NA
717272,2023-07-25,NA
717256,2023-07-26,J.D. Martinez
717256,2023-07-26,Bo Bichette
717256,2023-07-26,Freddie Freeman
717257,2023-07-26,Michael Toglia
717257,2023-07-26,Ryan McMahon
717257,2023-07-26,Elehuris Montero
717252,2023-07-26,Bryan De La Cruz
717249,2023-07-26,MJ Melendez
717249,2023-07-26,David Fry
717249,2023-07-26,Jose Ramirez
717249,2023-07-26,Jose Ramirez
717250,2023-07-26,Matt Wallner
717250,2023-07-26,Dylan Moore
717250,2023-07-26,Matt Wallner
717250,2023-07-26,Edouard Julien
717250,2023-07-26,Christian Vazquez
717250,2023-07-26,Julio Rodriguez
717250,2023-07-26,Dylan Moore
717254,2023-07-26,Tyrone Taylor
717244,2023-07-26,Christian Walker
717244,2023-07-26,Andrew Knizner
717244,2023-07-26,Nolan Gorman
717244,2023-07-26,Paul Goldschmidt
717244,2023-07-26,Emmanuel Rivera
717244,2023-07-26,Lars Nootbaar
717244,2023-07-26,Nolan Gorman
717246,2023-07-26,Carlos Santana
717246,2023-07-26,Bryan Reynolds
717246,2023-07-26,Ji Man Choi
717253,2023-07-26,Danny Jansen
717253,2023-07-26,Whit Merrifield
717245,2023-07-26,Edmundo Sosa
717245,2023-07-26,Adley Rutschman
717248,2023-07-26,NA
717242,2023-07-26,Adam Duvall
717242,2023-07-26,Triston Casas
717242,2023-07-26,Rafael Devers
717242,2023-07-26,Ozzie Albies
717239,2023-07-27,Yainer Diaz
717239,2023-07-27,Adolis Garcia
717239,2023-07-27,Sam Huff
717239,2023-07-27,Marcus Semien
717239,2023-07-27,Nathaniel Lowe
717239,2023-07-27,Alex Bregman
717240,2023-07-27,Cody Bellinger
717240,2023-07-27,Ian Happ
717240,2023-07-27,Jake Burger
717251,2023-07-27,Austin Slater
717251,2023-07-27,J.D. Davis
717247,2023-07-27,Hunter Renfroe
717247,2023-07-27,Shohei Ohtani
717247,2023-07-27,Eduardo Escobar
717247,2023-07-27,Shohei Ohtani
717243,2023-07-27,Taylor Ward
717243,2023-07-27,Taylor Ward
717247,2023-07-27,Hunter Renfroe
717247,2023-07-27,Shohei Ohtani
717247,2023-07-27,Eduardo Escobar
717247,2023-07-27,Shohei Ohtani
717241,2023-07-27,NA
717238,2023-07-27,Andrew Knizner
717238,2023-07-27,Mike Tauchman
717238,2023-07-27,Andrew Knizner
717233,2023-07-28,Jake Burger
717233,2023-07-28,Jake Burger
718780,2023-03-30,NA
718781,2023-03-30,Gleyber Torres
718781,2023-03-30,Aaron Judge
718782,2023-03-30,Ramon Urias
718782,2023-03-30,Adley Rutschman
718777,2023-03-30,NA
718776,2023-03-30,Wander Franco
718776,2023-03-30,Jose Siri
718779,2023-03-30,Brad Miller
718779,2023-03-30,Robbie Grossman
718779,2023-03-30,Alec Bohm
718773,2023-03-30,Spencer Steer
718773,2023-03-30,Oneil Cruz
718772,2023-03-30,Brendan Donovan
718772,2023-03-30,Tyler O'Neill
718775,2023-03-30,NA
718774,2023-03-30,Garrett Cooper
718768,2023-03-30,Yordan Alvarez
718768,2023-03-30,Yasmani Grandal
718778,2023-03-31,Elehuris Montero
718778,2023-03-31,C.J. Cron
718778,2023-03-31,C.J. Cron
718769,2023-03-30,NA
718770,2023-03-31,James Outman
718767,2023-03-31,Ty France
718780,2023-03-30,NA
718781,2023-03-30,Gleyber Torres
718781,2023-03-30,Aaron Judge
718782,2023-03-30,Ramon Urias
718782,2023-03-30,Adley Rutschman
718777,2023-03-30,NA
718776,2023-03-30,Wander Franco
718776,2023-03-30,Jose Siri
718779,2023-03-30,Brad Miller
718779,2023-03-30,Robbie Grossman
718779,2023-03-30,Alec Bohm
718773,2023-03-30,Spencer Steer
718773,2023-03-30,Oneil Cruz
718772,2023-03-30,Brendan Donovan
718772,2023-03-30,Tyler O'Neill
718775,2023-03-30,NA
718774,2023-03-30,Garrett Cooper
718768,2023-03-30,Yordan Alvarez
718768,2023-03-30,Yasmani Grandal
718778,2023-03-31,Elehuris Montero
718778,2023-03-31,C.J. Cron
718778,2023-03-31,C.J. Cron
718769,2023-03-30,NA
718770,2023-03-31,James Outman
718767,2023-03-31,Ty France
718780,2023-03-30,NA
718781,2023-03-30,Gleyber Torres
718781,2023-03-30,Aaron Judge
718782,2023-03-30,Ramon Urias
718782,2023-03-30,Adley Rutschman
718777,2023-03-30,NA
718776,2023-03-30,Wander Franco
718776,2023-03-30,Jose Siri
718779,2023-03-30,Brad Miller
718779,2023-03-30,Robbie Grossman
718779,2023-03-30,Alec Bohm
718773,2023-03-30,Spencer Steer
718773,2023-03-30,Oneil Cruz
718772,2023-03-30,Brendan Donovan
718772,2023-03-30,Tyler O'Neill
718775,2023-03-30,NA
718774,2023-03-30,Garrett Cooper
718768,2023-03-30,Yordan Alvarez
718768,2023-03-30,Yasmani Grandal
718778,2023-03-31,Elehuris Montero
718778,2023-03-31,C.J. Cron
718778,2023-03-31,C.J. Cron
718769,2023-03-30,NA
718770,2023-03-31,James Outman
718767,2023-03-31,Ty France
717236,2023-07-28,Bryan De La Cruz
717234,2023-07-28,Kyle Schwarber
717237,2023-07-28,Anthony Santander
717235,2023-07-28,Whit Merrifield
717235,2023-07-28,Danny Jansen
717235,2023-07-28,Matt Chapman
717235,2023-07-28,Shohei Ohtani
717230,2023-07-28,Pete Alonso
717230,2023-07-28,Luis Garcia
717230,2023-07-28,Pete Alonso
717228,2023-07-28,Jake Burger
717228,2023-07-28,Luis Robert Jr.
717231,2023-07-28,Abraham Toro
717231,2023-07-28,Matt Olson
717231,2023-07-28,Austin Riley
717231,2023-07-28,Marcell Ozuna
717229,2023-07-29,Jose Abreu
717229,2023-07-29,Brandon Lowe
717232,2023-07-29,Bobby Witt Jr.
717232,2023-07-29,Kyle Isbel
717226,2023-07-29,Patrick Wisdom
717226,2023-07-29,Lars Nootbaar
717226,2023-07-29,Lars Nootbaar
717227,2023-07-29,Ramon Laureano
717227,2023-07-29,Zack Gelof
717227,2023-07-29,Randal Grichuk
717223,2023-07-28,NA
717224,2023-07-29,Fernando Tatis Jr.
717225,2023-07-29,Spencer Steer
717225,2023-07-29,Jake Fraley
717220,2023-07-29,Joc Pederson
717220,2023-07-29,Triston Casas
717222,2023-07-29,Alejandro Kirk
717222,2023-07-29,Alejandro Kirk
717222,2023-07-29,Santiago Espinal
717218,2023-07-29,Riley Greene
717218,2023-07-29,Akil Baddoo
717216,2023-07-29,Liover Peguero
717215,2023-07-29,Mark Vientos
717215,2023-07-29,Francisco Alvarez
717215,2023-07-29,Francisco Lindor
717215,2023-07-29,Tommy Pham
717207,2023-07-29,Max Kepler
717207,2023-07-29,Michael Massey
717207,2023-07-29,Bobby Witt Jr.
717217,2023-07-29,Andrew Vaughn
717217,2023-07-29,Tim Anderson
717221,2023-07-29,J.D. Davis
717213,2023-07-29,Yan Gomes
717213,2023-07-29,Ian Happ
717214,2023-07-29,Isaac Paredes
717214,2023-07-29,Wander Franco
717214,2023-07-29,Yordan Alvarez
717214,2023-07-29,Alex Bregman
717214,2023-07-29,Jose Altuve
717214,2023-07-29,Isaac Paredes
717214,2023-07-29,Jose Abreu
717214,2023-07-29,Yainer Diaz
717219,2023-07-29,Kyle Higashioka
717219,2023-07-29,Aaron Judge
717219,2023-07-29,Ryan Mountcastle
717219,2023-07-29,Giancarlo Stanton
717211,2023-07-29,William Contreras
717211,2023-07-29,Marcell Ozuna
717211,2023-07-29,Marcell Ozuna
717211,2023-07-29,Ronald Acuna Jr.
717211,2023-07-29,Eddie Rosario
717212,2023-07-30,Randal Grichuk
717212,2023-07-30,Brent Rooker
717212,2023-07-30,Zack Gelof
717210,2023-07-30,Tom Murphy
717209,2023-07-29,NA
717205,2023-07-30,Max Muncy
717205,2023-07-30,Max Muncy
717201,2023-07-30,Hunter Renfroe
717208,2023-07-30,Josh Palacios
717208,2023-07-30,Bryan Reynolds
717208,2023-07-30,Alec Bohm
717206,2023-07-30,Matt Olson
717206,2023-07-30,Marcell Ozuna
717206,2023-07-30,Matt Olson
717206,2023-07-30,Carlos Santana
717206,2023-07-30,Christian Yelich
717206,2023-07-30,Austin Riley
717203,2023-07-30,Francisco Lindor
717202,2023-07-30,Jean Segura
717202,2023-07-30,Garrett Cooper
717196,2023-07-30,Brandon Lowe
717198,2023-07-30,Matt Wallner
717198,2023-07-30,Freddy Fermin
717204,2023-07-30,Jose Ramirez
717204,2023-07-30,Jose Ramirez
717204,2023-07-30,Steven Kwan
717195,2023-07-30,NA
717199,2023-07-30,NA
717197,2023-07-30,Justin Turner
717197,2023-07-30,Adam Duvall
717194,2023-07-30,Joey Votto
717194,2023-07-30,Matt McLain
717194,2023-07-30,Elly De La Cruz
717193,2023-07-30,J.P. Crawford
717191,2023-07-30,Gary Sanchez
717191,2023-07-30,Gary Sanchez
717200,2023-07-30,Jake Bauers
717200,2023-07-30,Adam Frazier
717189,2023-07-31,Jorge Soler
717185,2023-07-31,Josh Lowe
717185,2023-07-31,Isaac Paredes
717185,2023-07-31,Wander Franco
717185,2023-07-31,Jake Bauers
717185,2023-07-31,Brandon Lowe
717192,2023-07-31,Joey Wiemer
717192,2023-07-31,Joey Meneses
717186,2023-07-31,Whit Merrifield
717186,2023-07-31,Gunnar Henderson
717187,2023-07-31,Chad Wallach
717187,2023-07-31,Matt Olson
717187,2023-07-31,Randal Grichuk
717187,2023-07-31,Luis Rengifo
717188,2023-08-01,Dansby Swanson
717184,2023-08-01,Yordan Alvarez
717179,2023-08-01,Trent Grisham
717179,2023-08-01,Ryan McMahon
717181,2023-08-01,Cal Raleigh
717181,2023-08-01,Cal Raleigh
717190,2023-08-01,Wilmer Flores
717182,2023-08-01,Nick Castellanos
717178,2023-08-01,Liover Peguero
717175,2023-08-01,Randy Arozarena
717175,2023-08-01,Yandy Diaz
717183,2023-08-01,NA
717177,2023-08-01,Anthony Santander
717177,2023-08-01,Gunnar Henderson
717177,2023-08-01,Brandon Belt
717177,2023-08-01,Danny Jansen
717176,2023-08-01,Michael Harris II
717176,2023-08-01,Orlando Arcia
717176,2023-08-01,Michael Harris II
717174,2023-08-01,Tyler O'Neill
717173,2023-08-02,Miguel Amaya
717173,2023-08-02,Patrick Wisdom
717173,2023-08-02,Nico Hoerner
717173,2023-08-02,Tyler Stephenson
717173,2023-08-02,Dansby Swanson
717173,2023-08-02,Mike Tauchman
717173,2023-08-02,Cody Bellinger
717173,2023-08-02,Dansby Swanson
717168,2023-08-02,Adolis Garcia
717168,2023-08-02,Mitch Garver
717172,2023-08-01,NA
717170,2023-08-02,Francisco Alvarez
717170,2023-08-02,Pete Alonso
717169,2023-08-02,Juan Soto
717169,2023-08-02,Ryan McMahon
717169,2023-08-02,Juan Soto
717167,2023-08-02,Reese McGuire
717167,2023-08-02,Eugenio Suarez
717167,2023-08-02,Alex Verdugo
717180,2023-08-02,LaMonte Wade Jr.
717180,2023-08-02,Brandon Crawford
717180,2023-08-02,Ketel Marte
717180,2023-08-02,Alek Thomas
717180,2023-08-02,Lourdes Gurriel Jr.
717171,2023-08-02,Mookie Betts
717171,2023-08-02,Jordan Diaz
717171,2023-08-02,Brent Rooker
717171,2023-08-02,Zack Gelof
717165,2023-08-02,Matt Olson
717165,2023-08-02,Austin Riley
717165,2023-08-02,Ronald Acuna Jr.
717166,2023-08-02,Jake Rogers
717166,2023-08-02,Riley Greene
717162,2023-08-02,Tyrone Taylor
717163,2023-08-02,Chas McCormick
717163,2023-08-02,Chas McCormick
717158,2023-08-02,Fernando Tatis Jr.
717158,2023-08-02,Gary Sanchez
717158,2023-08-02,Gary Sanchez
717158,2023-08-02,Juan Soto
717158,2023-08-02,Ha-Seong Kim
717161,2023-08-02,Cal Raleigh
717161,2023-08-02,Jarren Duran
717159,2023-08-02,Brandon Marsh
717159,2023-08-02,Jorge Soler
717159,2023-08-02,Jazz Chisholm Jr.
717159,2023-08-02,Josh Bell
717160,2023-08-02,Giancarlo Stanton
717160,2023-08-02,Anthony Volpe
717160,2023-08-02,Wander Franco
717157,2023-08-02,NA
717155,2023-08-02,Matt Wallner
717155,2023-08-02,Alec Burleson
717155,2023-08-02,Lars Nootbaar
717155,2023-08-02,Jordan Walker
717155,2023-08-02,Tyler O'Neill
717153,2023-08-03,Seiya Suzuki
717153,2023-08-03,Ian Happ
717153,2023-08-03,Ian Happ
717153,2023-08-03,TJ Friedl
717153,2023-08-03,Dansby Swanson
717153,2023-08-03,Joey Votto
717153,2023-08-03,Christopher Morel
717153,2023-08-03,Joey Votto
717153,2023-08-03,Spencer Steer
717152,2023-08-03,Seby Zavala
717152,2023-08-03,Marcus Semien
717152,2023-08-03,Josh Jung
717152,2023-08-03,Corey Seager
717156,2023-08-03,Drew Waters
717164,2023-08-02,NA
717154,2023-08-03,Jason Heyward
717154,2023-08-03,Miguel Rojas
717154,2023-08-03,Shea Langeliers
717154,2023-08-03,Amed Rosario
717154,2023-08-03,Mookie Betts
717147,2023-08-03,Bryan De La Cruz
717147,2023-08-03,J.T. Realmuto
717149,2023-08-03,Marcus Semien
717149,2023-08-03,Mitch Garver
717148,2023-08-03,Francisco Lindor
717148,2023-08-03,Drew Waters
717148,2023-08-03,Bobby Witt Jr.
717150,2023-08-03,NA
717151,2023-08-03,LaMonte Wade Jr.
717142,2023-08-03,Kyle Tucker
717142,2023-08-03,Billy McKinney
717142,2023-08-03,Giancarlo Stanton
717143,2023-08-03,Sal Frelick
717143,2023-08-03,Brice Turang
717145,2023-08-03,Alec Burleson
717145,2023-08-03,Michael A. Taylor
717145,2023-08-03,Ryan Jeffers
717146,2023-08-04,Spencer Steer
717146,2023-08-04,Elly De La Cruz
717144,2023-08-04,Cade Marlowe
717144,2023-08-04,Shohei Ohtani
717144,2023-08-04,Eugenio Suarez
717137,2023-08-04,Freddie Freeman
717137,2023-08-04,Tyler Soderstrom
717137,2023-08-04,Zack Gelof
717141,2023-08-04,Austin Riley
717141,2023-08-04,Marcell Ozuna
717141,2023-08-04,Sean Murphy
717139,2023-08-04,Lane Thomas
717139,2023-08-04,Joey Meneses
717139,2023-08-04,Lane Thomas
717139,2023-08-04,Elly De La Cruz
717139,2023-08-04,Matt McLain
717139,2023-08-04,Nick Senzel
717135,2023-08-04,Jose Siri
717134,2023-08-04,Jordan Westburg
717140,2023-08-04,Michael Massey
717140,2023-08-04,Bobby Witt Jr.
717140,2023-08-04,Nick Castellanos
717138,2023-08-04,Giancarlo Stanton
717138,2023-08-04,Isiah Kiner-Falefa
717138,2023-08-04,Yordan Alvarez
717138,2023-08-04,Jake Bauers
717138,2023-08-04,Yainer Diaz
717136,2023-08-04,Matt Chapman
717136,2023-08-04,Yu Chang
717136,2023-08-04,Daulton Varsho
717136,2023-08-04,Jarren Duran
717136,2023-08-04,Davis Schneider
717136,2023-08-04,Vladimir Guerrero Jr.
717136,2023-08-04,Whit Merrifield
717132,2023-08-04,Andres Gimenez
717133,2023-08-05,Adolis Garcia
717133,2023-08-05,Adolis Garcia
717133,2023-08-05,Jon Berti
717133,2023-08-05,Corey Seager
717128,2023-08-05,Michael A. Taylor
717128,2023-08-05,Max Kepler
717128,2023-08-05,Jorge Polanco
717128,2023-08-05,Lourdes Gurriel Jr.
717131,2023-08-05,Bryan Reynolds
717131,2023-08-05,Josh Palacios
717131,2023-08-05,Carlos Santana
717131,2023-08-05,Henry Davis
717131,2023-08-05,Alfonso Rivas
717127,2023-08-05,Nolan Gorman
717127,2023-08-05,Nolan Gorman
717127,2023-08-05,Nolan Arenado
717130,2023-08-05,Cal Raleigh
717130,2023-08-05,Mickey Moniak
717130,2023-08-05,Julio Rodriguez
717130,2023-08-05,Mike Moustakas
717130,2023-08-05,Dylan Moore
717130,2023-08-05,Luis Rengifo
717130,2023-08-05,Ty France
717129,2023-08-05,Juan Soto
717129,2023-08-05,James Outman
717126,2023-08-05,Gleyber Torres
717126,2023-08-05,Jake Bauers
717126,2023-08-05,Jose Altuve
717122,2023-08-05,Akil Baddoo
717121,2023-08-05,Matt Olson
717121,2023-08-05,Ian Happ
717121,2023-08-05,Ozzie Albies
717121,2023-08-05,Jeimer Candelario
717121,2023-08-05,Dansby Swanson
717124,2023-08-05,Jake Burger
717124,2023-08-05,Nick Fortes
717124,2023-08-05,Josh Jung
717124,2023-08-05,Corey Seager
717124,2023-08-05,Robbie Grossman
717120,2023-08-05,TJ Friedl
717125,2023-08-05,Rafael Devers
717125,2023-08-05,Brandon Belt
717123,2023-08-05,Trea Turner
717123,2023-08-05,Bryce Harper
717123,2023-08-05,Freddy Fermin
717123,2023-08-05,Freddy Fermin
717123,2023-08-05,Alec Bohm
717114,2023-08-05,Anthony Santander
717114,2023-08-05,Jeff McNeil
717114,2023-08-05,Gunnar Henderson
717117,2023-08-05,Jordan Diaz
717118,2023-08-05,Max Kepler
717118,2023-08-05,Ryan Jeffers
717118,2023-08-05,Michael A. Taylor
717118,2023-08-05,Ryan Jeffers
717118,2023-08-05,Lourdes Gurriel Jr.
717115,2023-08-05,Elvis Andrus
717115,2023-08-05,Oscar Colas
717115,2023-08-05,Andrew Vaughn
717115,2023-08-05,Luis Robert Jr.
717116,2023-08-05,NA
717119,2023-08-05,Ryan McMahon
717119,2023-08-05,Tyler O'Neill
717112,2023-08-06,Manny Machado
717112,2023-08-06,Will Smith
717109,2023-08-06,Randal Grichuk
717108,2023-08-06,Gabriel Arias
717107,2023-08-06,NA
717111,2023-08-06,Triston Casas
717111,2023-08-06,Davis Schneider
717113,2023-08-06,Nick Castellanos
717113,2023-08-06,Kyle Schwarber
717113,2023-08-06,MJ Melendez
717113,2023-08-06,Bryson Stott
717110,2023-08-06,Martin Maldonado
717110,2023-08-06,Jake Meyers
717110,2023-08-06,Yordan Alvarez
717110,2023-08-06,Jake Meyers
717110,2023-08-06,Gleyber Torres
717104,2023-08-06,TJ Friedl
717104,2023-08-06,Joey Votto
717104,2023-08-06,Lane Thomas
717104,2023-08-06,CJ Abrams
717103,2023-08-06,Wander Franco
717103,2023-08-06,Kerry Carpenter
717103,2023-08-06,Brandon Lowe
717103,2023-08-06,Yandy Diaz
717106,2023-08-06,Matt Wallner
717106,2023-08-06,Max Kepler
717106,2023-08-06,Christian Walker
717105,2023-08-06,Bryan Reynolds
717105,2023-08-06,Connor Joe
717105,2023-08-06,Endy Rodriguez
717099,2023-08-06,NA
717098,2023-08-06,Matt Olson
717102,2023-08-06,Adolis Garcia
717102,2023-08-06,Ezequiel Duran
717102,2023-08-06,Marcus Semien
717102,2023-08-06,Nathaniel Lowe
717101,2023-08-06,Matt Thaiss
717101,2023-08-06,Teoscar Hernandez
717101,2023-08-06,J.P. Crawford
717100,2023-08-06,Nick Allen
717100,2023-08-06,Nick Allen
717093,2023-08-06,Mookie Betts
717093,2023-08-06,Jake Cronenworth
717093,2023-08-06,Gary Sanchez
717093,2023-08-06,Freddie Freeman
717093,2023-08-06,Amed Rosario
